filename,cipher_family,code,target_size,implementation,sample_id,fingerprint,file_size,entropy,chi2,byte_mean,byte_variance,byte_skewness,byte_kurtosis,serial_corr,bigram_entropy,trigram_entropy,runs,runs_z,block_entropy_std_16,block_entropy_std_8,block_mean_std_16,block_mean_std_8,top8_ratio,top16_ratio,low_byte_ratio,high_byte_ratio,even_byte_ratio,zero_byte_ratio,peak_count,max_run_length,diff_entropy
3des_s025_liboqs.bin,3DES,3des,2056,liboqs,115,24a206d043992285,2056,7.907915102216784,269.16731517509726,125.95282101167315,5297.634447294811,-0.0024542479646318294,-1.1639892286147617,0.017283283368197757,10.976698834286807,11.004220466318195,1004,-1.102929250946938,0.12069693675098307,0.0967657173899763,20.211426623506377,28.098871768602248,0.0651750972762646,0.11478599221789883,0.0651750972762646,0.052042801556420236,0.4995136186770428,0.0024319066147859923,0,2,7.912240547981448
rsa2048_s054_openssl.bin,RSA-2048,rsa2048,256,openssl,116,a56e6b1dfde19322,256,7.138505494213572,280.0,125.0,5578.5546875,0.04828805362935332,-1.215552044512666,-0.01885569038799532,7.994353436858858,7.9886846867721655,134,0.6425147601823136,0.04133986423538423,0.04349815908460954,18.93030494504777,27.009203437208214,0.1328125,0.2265625,0.078125,0.05859375,0.4609375,0.0078125,8,1,7.204850250457085
rsa2048_s068_openssl.bin,RSA-2048,rsa2048,256,openssl,117,b144aed3a483b16a,256,7.098409156297594,290.0,132.20703125,5496.398544311523,-0.09464160799779443,-1.3082849185090695,0.05251025594026962,7.994353436858858,7.9886846867721655,125,-0.4056204449782844,0.07287014885225637,0.09077304717673633,15.432196690754964,21.294911395513562,0.12890625,0.22265625,0.04296875,0.046875,0.48046875,0.0,7,2,7.14516679575562
3des_s046_openssl.bin,3DES,3des,4112,openssl,118,bac49a27f567fa98,4112,7.9596920278421,230.53696498054475,127.74562256809338,5524.550078114355,-0.003843378636164871,-1.2090151060121808,0.004657223860297527,11.934969703752298,12.004922678569045,2046,-0.34016443912513755,0.07643773029113791,0.06876406783296078,18.654335534742565,26.015187596900066,0.05082684824902724,0.0946011673151751,0.06031128404669261,0.0634727626459144,0.5126459143968871,0.0038910505836575876,0,2,7.960960846150735
aes256_s085_openssl.bin,AES-256,aes256,2080,openssl,119,15dd3b0c921df768,2080,7.8960118186637995,291.44615384615383,126.71346153846154,5267.78135724852,0.008077667696715437,-1.1650624118714508,0.023180119157411767,10.993776014960343,11.020979938904212,1005,-1.5757860284445357,0.08123654106631926,0.0834712862085027,18.736302343785752,25.923815649426373,0.058653846153846154,0.11153846153846154,0.06634615384615385,0.05048076923076923,0.48846153846153845,0.0019230769230769232,0,2,7.915194962780104
3des_s043_openssl.bin,3DES,3des,520,openssl,120,5c2bedb116bb7643,520,7.620677262538344,251.93846153846155,123.2826923076923,5547.948931213018,0.04426997246453334,-1.17925433833074,-0.06355451843642754,9.011883599263468,9.016808287686555,281,1.7853017992856157,0.1821736977089268,0.10423425129129354,21.131967576674352,28.0950334110295,0.09038461538461538,0.16538461538461538,0.08653846153846154,0.04807692307692308,0.5134615384615384,0.007692307692307693,2,2,7.638356952132071
mlkem768_s056_openssl.bin,ML-KEM-768,mlkem768,1088,openssl,121,6973b6f4837e772f,1088,7.818076973642299,252.23529411764704,129.6875,5694.247931985294,-0.03650630936352933,-1.2476489403306041,0.06555953914890975,10.065897034594926,10.084808387804364,508,-2.234091741929374,0.08236897945070293,0.08395219731035737,19.57945375109266,28.24142162180559,0.06893382352941177,0.12775735294117646,0.05974264705882353,0.0661764705882353,0.5110294117647058,0.0009191176470588235,0,2,7.84145619448057
aes256_s059_openssl.bin,AES-256,aes256,544,openssl,122,d33551cc2a10bf64,544,7.585365405958631,267.29411764705884,127.54227941176471,5537.891594804282,-0.050858000777806014,-1.1466413844233478,-0.02793786379336645,9.084808387804362,9.082149041353869,276,0.25748508189298785,0.10967450681675793,0.10980282737550058,20.558419274748264,27.647736603374536,0.08455882352941177,0.15808823529411764,0.07904411764705882,0.058823529411764705,0.4944852941176471,0.003676470588235294,1,2,7.686758655210091
3des_s050_openssl.bin,3DES,3des,272,openssl,123,ecd740a10ddac34c,272,7.206624697724815,264.4705882352941,130.15808823529412,5547.287508109862,-0.054772161945025,-1.1883774399852127,-0.05111255201526645,8.08214904135387,8.07681559705083,133,-0.41543545514211655,0.075703162801375,0.04223943122454433,13.2390374608305,21.394455130143978,0.11764705882352941,0.20955882352941177,0.04779411764705882,0.06985294117647059,0.4963235294117647,0.003676470588235294,9,1,7.267730626159383
aes128_s052_openssl.bin,AES-128,aes128,1056,openssl,124,8e423f95365486a6,1056,7.8214785134035925,258.90909090909093,125.8778409090909,5352.400796853478,-0.010849578662700957,-1.1877221797422706,0.02347488795094611,10.025965672220138,10.041659151637214,517,-0.7360498062404232,0.07577606994835688,0.07934227297595989,18.697449818446536,25.409410287013372,0.07196969696969698,0.13446969696969696,0.06534090909090909,0.04640151515151515,0.4744318181818182,0.008522727272727272,0,2,7.8007646730945535
mlkem768_s034_openssl.bin,ML-KEM-768,mlkem768,1088,openssl,125,51285918250224ec,1088,7.807581205026262,276.2352941176471,134.86580882352942,5659.288978022275,-0.09616415726822623,-1.2285654057849469,0.009363901074095946,10.071416813803758,10.084808387804364,534,-0.44451531019028473,0.07723472054948491,0.08267972847076846,20.366989315006016,26.495315694619855,0.06893382352941177,0.13143382352941177,0.05606617647058824,0.078125,0.5091911764705882,0.001838235294117647,0,2,7.813976016035766
chacha20_s065_liboqs.bin,ChaCha20,chacha20,528,liboqs,126,2ea113b79f1f6f95,528,7.5604517988919895,282.6666666666667,124.36363636363636,5278.2048898071625,0.062437174482316955,-1.1902746898213483,-0.05249138059097044,9.03406901880989,9.038918989292302,278,1.2215567305187005,0.065169130810929,0.06615245907792795,15.936199847038136,22.827122516491652,0.08901515151515152,0.16477272727272727,0.06628787878787878,0.03598484848484849,0.4734848484848485,0.005681818181818182,2,2,7.5701910514563355
3des_s030_liboqs.bin,3DES,3des,520,liboqs,127,dfbee246a7f77633,520,7.572884937519854,269.66153846153844,131.55769230769232,5450.546671597633,-0.004737024759970699,-1.2386789110501486,-0.04951787380428195,9.015737163810675,9.016808287686555,272,0.9882419807031437,0.17481789029112615,0.08634593969478327,24.479984380574805,28.106451806232936,0.08846153846153847,0.16538461538461538,0.05,0.06923076923076923,0.49615384615384617,0.0,1,1,7.602407499348424
chacha20_s010_liboqs.bin,ChaCha20,chacha20,1040,liboqs,128,a5290530a30a7ab5,1040,7.809060300760243,255.26153846153846,126.25961538461539,5095.46913831361,0.009547164044447333,-1.1079485235123276,-0.0203529413971952,10.001730660752143,10.019590728357882,535,0.8697641418846339,0.07830139069421733,0.0957116872964159,17.933846890033045,25.650993455160492,0.0673076923076923,0.12692307692307692,0.06057692307692308,0.047115384615384615,0.5173076923076924,0.0028846153846153848,0,2,7.803706949645891
mlkem768_s001_openssl.bin,ML-KEM-768,mlkem768,1088,openssl,129,5ea43b3d9c9598db,1088,7.796058472888202,287.05882352941177,127.8033088235294,5108.463150816393,-0.026768686979060353,-1.1612591276245379,0.0006282661244784716,10.082456372221422,10.084808387804364,544,-0.0418404249792247,0.07248802997474395,0.08054743492723031,16.82494709501983,23.377725896583794,0.07261029411764706,0.13419117647058823,0.05330882352941176,0.050551470588235295,0.5091911764705882,0.003676470588235294,0,2,7.824266703346225
rsa2048_s088_liboqs.bin,RSA-2048,rsa2048,256,liboqs,130,87d5a92884af8dd8,256,7.166416615415629,260.0,132.23828125,5752.634628295898,-0.0361875182632694,-1.2553591540029088,-0.05227736135454643,7.986510299603956,7.9886846867721655,135,0.7884395465720724,0.06051536478449089,0.09757809372497497,13.905762258827217,26.80737056440166,0.12109375,0.21484375,0.0625,0.0859375,0.51171875,0.00390625,4,2,7.1809292093978305
aes128_s078_liboqs.bin,AES-128,aes128,272,liboqs,131,ad4d841e520a73c3,272,7.217215081994066,256.94117647058823,129.11764705882354,5773.98615916955,-0.031144622539561465,-1.2116938012509337,-0.05976779128677603,8.08214904135387,8.07681559705083,140,0.3873351234520608,0.0831890330807703,0.08054743492723031,18.1205735258254,24.488798106460063,0.11397058823529412,0.20220588235294118,0.07720588235294118,0.0661764705882353,0.4852941176470588,0.007352941176470588,6,2,7.311323015562059
aes256_s013_liboqs.bin,AES-256,aes256,2080,liboqs,132,27e20a55bca31bf8,2080,7.911948531174017,246.8923076923077,129.1778846153846,5400.948164755917,-0.01617360856769469,-1.1823158796806414,-0.010047720919373043,10.996662017846345,11.020979938904212,1019,-0.9431461231881625,0.08706582510641346,0.08282636718214627,17.130377913175906,25.86732218579282,0.057692307692307696,0.10817307692307693,0.05673076923076923,0.06682692307692308,0.4875,0.0033653846153846156,0,2,7.909373558170802
chacha20_s019_openssl.bin,ChaCha20,chacha20,4112,openssl,133,89feec0fef61604f,4112,7.958275862234097,231.284046692607,128.8419260700389,5482.959934811655,-0.03294815706748704,-1.2064783887068704,-0.0014002858299211045,11.939412579574846,12.004922678569045,2076,0.6265074846813441,0.08854617563887843,0.085076421805783,19.78872632777229,26.55325229016581,0.047422178988326846,0.0916828793774319,0.0627431906614786,0.0625,0.4917315175097276,0.0036478599221789884,0,2,7.955303061862482
des_s014_openssl.bin,DES,des,520,openssl,134,5492788d4dcceaf0,520,7.683386583421893,196.8,126.54807692307692,5435.009227071006,-0.0254327344535107,-1.1718408222711343,0.020481105302881737,9.015737163810675,9.016808287686555,263,0.17592110130941577,0.17741568193605223,0.06661733875264912,20.6120594125801,24.634332400944757,0.07884615384615384,0.14423076923076922,0.07884615384615384,0.05384615384615385,0.4826923076923077,0.0019230769230769232,0,2,7.6181445725643
3des_s049_liboqs.bin,3DES,3des,1032,liboqs,135,20e7af0f8b05cba1,1032,7.8207115166494345,243.53488372093022,131.23158914728683,5475.871754063758,-0.06412415170249904,-1.1750934974827343,0.025307578886685153,10.002069160530088,10.008428622070578,504,-0.7577596548104661,0.13888823142513684,0.07088891921772048,18.524461828099355,26.836855934108588,0.06782945736434108,0.125,0.06589147286821706,0.06782945736434108,0.5184108527131783,0.005813953488372093,0,2,7.832940809365518
chacha20_s007_openssl.bin,ChaCha20,chacha20,4112,openssl,136,a3042910c232ee85,4112,7.956228773766069,243.11284046692606,128.1464007782101,5469.30103762926,-0.014104711631942357,-1.1909911681275243,-0.0021048744370659924,11.949142572277351,12.004922678569045,2063,0.19452298527982373,0.08597674744975643,0.08027502348551656,18.703974748275403,26.744707769209004,0.04839494163424125,0.09216926070038911,0.0627431906614786,0.06031128404669261,0.4985408560311284,0.004377431906614786,0,2,7.952365693037157
aes256_s033_openssl.bin,AES-256,aes256,544,openssl,137,d21f28a59a7e0b38,544,7.581991871099036,284.2352941176471,124.5533088235294,5811.096422875216,0.09381843859668396,-1.2508071731387607,-0.030653052172645225,9.070075422795155,9.082149041353869,283,0.8635194252386925,0.08637750091522596,0.09837564823720332,20.115236330151912,24.829115567424275,0.09375,0.16727941176470587,0.06801470588235294,0.07720588235294118,0.4944852941176471,0.0,2,2,7.606257274165514
aes256_s040_liboqs.bin,AES-256,aes256,1056,liboqs,138,eb85f894c58f756a,1056,7.822814333760884,241.45454545454547,129.00757575757575,5369.960169880625,-0.05100141572969551,-1.190041293765087,0.03426837874956238,10.022174203025827,10.041659151637214,490,-2.3701788764361753,0.08747851439234479,0.09316949906249122,17.883042516679083,27.33582951336313,0.06723484848484848,0.1268939393939394,0.05965909090909091,0.056818181818181816,0.49053030303030304,0.004734848484848485,0,2,7.831737055210952
mlkem768_s090_liboqs.bin,ML-KEM-768,mlkem768,1088,liboqs,139,1af752b543a44897,1088,7.807661951197053,278.11764705882354,126.890625,5274.36763269761,-0.03528321910054902,-1.1508644931476804,-0.00489726530179248,10.060377255386095,10.084808387804364,543,-0.11020983827772536,0.07185595693269141,0.06816358903580573,16.46506221616454,24.24063853141756,0.07169117647058823,0.1323529411764706,0.06893382352941177,0.050551470588235295,0.5082720588235294,0.0009191176470588235,0,2,7.834214791247405
aes256_s016_openssl.bin,AES-256,aes256,1040,openssl,140,4364305ac52676b0,1040,7.80417585721692,275.9384615384615,124.87884615384615,5417.383398668639,0.07247778494833679,-1.1455156191097324,0.07369594110646185,10.007505444197763,10.019590728357882,476,-2.7124599161870844,0.09837930972667283,0.09624995197109383,18.08530426615511,27.67127580069032,0.0798076923076923,0.13942307692307693,0.07115384615384615,0.0625,0.5134615384615384,0.004807692307692308,0,2,7.78447636153226
des_s095_liboqs.bin,DES,des,1040,liboqs,141,b8889f3625719e40,1040,7.772024849314063,304.4923076923077,127.19519230769231,5487.220553809171,0.012097620147654645,-1.1950255411056703,0.014362633623291573,10.007505444197763,10.019590728357882,495,-1.6018888984003168,0.0877900939270256,0.08428695000311971,20.103116110863606,26.949445209102215,0.07307692307692308,0.1346153846153846,0.07115384615384615,0.06057692307692308,0.5048076923076923,0.0038461538461538464,0,2,7.836135879956494
mlkem768_s076_liboqs.bin,ML-KEM-768,mlkem768,1088,liboqs,142,d9ac3601b79f6201,1088,7.79880410937332,267.7647058823529,128.66636029411765,5432.084456605482,-0.04603253818060098,-1.153880488712098,-0.018159754988037517,10.060377255386095,10.084808387804364,538,-0.3556904196546392,0.08431871280279202,0.07597050852857289,16.84459614776257,25.409495782225843,0.06801470588235294,0.12683823529411764,0.06893382352941177,0.0625,0.5082720588235294,0.006433823529411764,0,2,7.810425961561409
chacha20_s094_openssl.bin,ChaCha20,chacha20,272,openssl,143,03d55254d5ca8023,272,7.216609210536785,251.2941176470588,118.18014705882354,5105.552105860726,0.20567014027999558,-1.0889267857732554,0.001917011084293631,8.08214904135387,8.07681559705083,125,-0.9311595294478958,0.06410145505206873,0.08054743492723031,21.425281442838607,26.95818506298483,0.10294117647058823,0.19117647058823528,0.0661764705882353,0.04411764705882353,0.4889705882352941,0.003676470588235294,4,2,7.198763999089668
aes128_s010_openssl.bin,AES-128,aes128,4112,openssl,144,2697b768806c86fd,4112,7.959744118244044,229.91439688715954,128.43263618677042,5461.515403750909,-0.01760459564289692,-1.2104148862218378,0.0001209088204156934,11.95467769451091,12.004922678569045,2051,-0.18048575385080054,0.08247485968324893,0.08469741070443673,18.095646785042025,25.54157181658567,0.04888132295719844,0.0941147859922179,0.060797665369649805,0.055690661478599225,0.49392023346303504,0.0036478599221789884,0,2,7.952970714585707
chacha20_s059_openssl.bin,ChaCha20,chacha20,4112,openssl,145,72e72e2b35b72a75,4112,7.9586167860479335,239.75097276264592,128.31322957198444,5486.326498130176,-0.017988508770355523,-1.203331325453062,0.02202710665316273,11.946223574466599,12.00443606056418,1991,-2.0566192093840248,0.08228960626091499,0.08581262914664893,18.499491003562138,26.330737013072323,0.05179961089494164,0.09751945525291829,0.06420233463035019,0.057392996108949414,0.49270428015564205,0.004134241245136187,0,2,7.957360355524246
3des_s002_liboqs.bin,3DES,3des,272,liboqs,146,f0c5029124d9f0f4,272,7.097398572928688,305.88235294117646,125.49632352941177,5290.272045307093,-0.015147234067773347,-1.0840548154496297,-0.14819445529273564,8.08214904135387,8.07681559705083,152,1.823374896910163,0.07352941176470588,0.058823529411764705,13.917239471183569,23.62821883795205,0.125,0.22426470588235295,0.0625,0.051470588235294115,0.4742647058823529,0.007352941176470588,11,2,7.22298635671631
aes128_s037_liboqs.bin,AES-128,aes128,528,liboqs,147,c95e6f3570b5bb47,528,7.528957119946742,306.90909090909093,128.28787878787878,5077.064853076217,-0.04821949763547787,-1.1759171539421194,0.1105708663139654,9.030273952396227,9.038918989292302,233,-2.787598873849545,0.08106414605694204,0.06615245907792795,19.64544232672251,28.69776191068351,0.09848484848484848,0.17424242424242425,0.043560606060606064,0.045454545454545456,0.5113636363636364,0.0,3,2,7.632506663925507
chacha20_s078_openssl.bin,ChaCha20,chacha20,528,openssl,148,94459fc131c31016,528,7.59522759232905,260.3636363636364,123.7159090909091,5497.862474173554,0.029728361257390194,-1.2245037308869813,0.018632718837534066,9.030273952396227,9.038918989292302,259,-0.5020706963591318,0.0935363644234782,0.0896375724712063,18.36733304095045,25.73890561100727,0.08522727272727272,0.16098484848484848,0.06628787878787878,0.045454545454545456,0.5037878787878788,0.007575757575757576,1,2,7.604267248837804
rsa2048_s040_openssl.bin,RSA-2048,rsa2048,256,openssl,149,445c6ea3e53e3cf1,256,7.209360828148797,242.0,134.05078125,5280.813827514648,-0.12136147439892629,-1.1768148141625618,0.082948670048231,7.986510299603956,7.9886846867721655,114,-1.7734397465223617,0.08838834764831845,0.08267972847076846,19.62385818172674,27.48022832162059,0.12109375,0.2109375,0.0546875,0.06640625,0.49609375,0.00390625,6,2,7.223496868112628
aes128_s026_openssl.bin,AES-128,aes128,528,openssl,150,773e6c8c4c58d4e8,528,7.633216269393716,237.0909090909091,124.99621212121212,5197.075743227731,0.08496948562981839,-1.1441978941928954,0.04019269021067081,9.037864085223552,9.038918989292302,261,-0.33678018031740475,0.06963930420776604,0.0815934061687046,16.124757305211585,26.212120664739878,0.08522727272727272,0.1590909090909091,0.04924242424242424,0.07007575757575757,0.5151515151515151,0.005681818181818182,1,2,7.59623047159465
3des_s072_openssl.bin,3DES,3des,272,openssl,151,0f686f0c33f91dd8,272,7.169859991842462,266.3529411764706,143.97058823529412,4898.712370242215,-0.274547404314463,-1.0416323941194316,0.01825417013845263,8.074768967553133,8.07681559705083,130,-0.04883811495058605,0.10553455951770091,0.058823529411764705,10.942616820910498,19.541506044251264,0.11397058823529412,0.20220588235294118,0.029411764705882353,0.08088235294117647,0.5220588235294118,0.0,7,1,7.248984074641095
chacha20_s018_liboqs.bin,ChaCha20,chacha20,528,liboqs,152,0cab5e354a80531b,528,7.638482782748122,238.06060606060606,123.67424242424242,5681.507518365473,0.0773195190311218,-1.2521366820232178,0.06740434201720545,9.030273952396227,9.038918989292302,260,-0.3963663713488983,0.06839193214116586,0.06615245907792795,22.33330908087372,31.159823518415607,0.08333333333333333,0.1590909090909091,0.07575757575757576,0.04924242424242424,0.5075757575757576,0.00946969696969697,1,1,7.541447235535301
chacha20_s093_liboqs.bin,ChaCha20,chacha20,528,liboqs,153,38b3feff90739066,528,7.635134148053805,245.8181818181818,121.91287878787878,5186.48862201561,0.10557857218531848,-1.1157169429097546,-0.014733799027403394,9.03406901880989,9.038918989292302,268,0.37000980456499927,0.061077710214382956,0.06615245907792795,18.633298051017025,26.315709331531828,0.09090909090909091,0.16098484848484848,0.06060606060606061,0.054924242424242424,0.4962121212121212,0.005681818181818182,2,2,7.56974472028372
3des_s090_openssl.bin,3DES,3des,4112,openssl,154,12768587235f0ec0,4112,7.960374262642617,223.31517509727627,127.77577821011673,5498.957020308786,-0.010815658919330413,-1.2094321622298392,-0.014803069459463164,11.940688452233038,12.00443606056418,2079,0.6896949608703326,0.08711656768818163,0.08875226448173101,18.21477676996353,25.41816026930551,0.04912451361867704,0.0938715953307393,0.06371595330739299,0.05933852140077821,0.4985408560311284,0.0036478599221789884,0,2,7.952654934272833
mlkem768_s054_openssl.bin,ML-KEM-768,mlkem768,1088,openssl,155,5725c9740cbcd437,1088,7.824716270180908,257.88235294117646,128.1829044117647,5423.781803329099,-0.019659648368570832,-1.236670377803648,-0.010267180482209178,10.073256740206702,10.084808387804364,546,0.062449366538014486,0.08569643241667217,0.07460155841067288,19.3506171176212,25.44025001434407,0.0744485294117647,0.13051470588235295,0.05422794117647059,0.051470588235294115,0.49724264705882354,0.004595588235294118,0,2,7.826416962577445
3des_s055_openssl.bin,3DES,3des,1032,openssl,156,2a39a0c63442da70,1032,7.816970364097681,248.9922480620155,126.54651162790698,5726.001712637461,-0.012772029644487115,-1.2578342476661715,-0.038324466668743555,9.996249567901572,10.008428622070578,534,1.058887419853279,0.14360119001995747,0.08662595596367058,16.106216296895024,23.364595629210697,0.06782945736434108,0.12790697674418605,0.07073643410852713,0.06589147286821706,0.4941860465116279,0.007751937984496124,0,2,7.8055962741421165
chacha20_s003_liboqs.bin,ChaCha20,chacha20,528,liboqs,157,cd11781c948c80bb,528,7.623238617719207,243.87878787878788,130.81628787878788,5478.593143795913,-0.05952156887732112,-1.2019330039605658,0.0028589857181175854,9.037864085223552,9.038918989292302,252,-1.0794312501299002,0.08211925526014696,0.0857935731280767,18.735296882844903,27.37884139798311,0.08712121212121213,0.1590909090909091,0.058712121212121215,0.06628787878787878,0.5056818181818182,0.0,1,2,7.654319993515119
aes128_s017_liboqs.bin,AES-128,aes128,2064,liboqs,158,065f921539b0749b,2064,7.9110329105021435,253.89147286821705,124.53972868217055,5689.270708453519,0.05172912545530731,-1.2565549610295637,0.02148830462844341,10.984352633273785,11.009828617368107,1013,-0.8201645524325024,0.0808165095426087,0.07395512365539607,19.072723205379518,27.88368257594671,0.060562015503875966,0.11288759689922481,0.07170542635658915,0.05184108527131783,0.5058139534883721,0.005813953488372093,0,2,7.917329403855959
mlkem768_s099_openssl.bin,ML-KEM-768,mlkem768,1088,openssl,159,90b65e39d619aabe,1088,7.821685451203294,248.94117647058823,125.12224264705883,5409.428990558769,0.03434726062611471,-1.1723075493006136,-0.015874762252539074,10.064057108191983,10.084808387804364,564,1.1859603245556154,0.07559148968732386,0.08606396993176195,18.74669221381481,24.931502978011434,0.0661764705882353,0.12316176470588236,0.07077205882352941,0.05974264705882353,0.5248161764705882,0.006433823529411764,0,2,7.812544194373826
des_s056_openssl.bin,DES,des,4104,openssl,160,7a848a4cbd6981ba,4104,7.9584865655952095,238.89278752436647,127.50365497076024,5511.144236153859,0.011789505994122736,-1.217936145561737,-0.03084464583526864,11.94543199848308,12.00211177647985,2108,1.7304256699601515,0.10173627796367629,0.07609208672234632,17.932378817841748,26.177869292324445,0.050682261208576995,0.09600389863547758,0.06115984405458089,0.05823586744639376,0.4973196881091618,0.0021929824561403508,0,2,7.95453268596685
3des_s023_openssl.bin,3DES,3des,2056,openssl,161,2766371b07380285,2056,7.925302576797324,207.40856031128405,128.75729571984436,5571.123487628503,-0.002907308461881841,-1.2138534281590159,-0.005776303607307698,10.979618542316004,11.004220466318195,1029,0.0015450705762099098,0.11820730352655313,0.08543714012664001,18.476644494119153,26.159346574640598,0.05398832684824903,0.10311284046692606,0.05885214007782101,0.06420233463035019,0.4995136186770428,0.003404669260700389,0,2,7.903944612652195
rsa2048_s006_liboqs.bin,RSA-2048,rsa2048,256,liboqs,162,3b99b7f65c8dc7da,256,7.216529589725435,234.0,125.64453125,6138.072860717773,-0.01730863170418242,-1.32190356075208,-0.06030581954332498,7.994353436858858,7.9886846867721655,130,0.12919141824503333,0.05412658773652741,0.04349815908460954,15.88962968167913,25.864564422178532,0.109375,0.203125,0.1015625,0.05859375,0.53515625,0.00390625,4,2,7.165242934888027
aes256_s070_openssl.bin,AES-256,aes256,1040,openssl,163,73d682efdea8b79c,1040,7.819541603793977,242.46153846153845,124.21153846153847,5517.199482248521,0.06355272165047977,-1.2259939767593304,-0.05524586192851974,10.011355299828177,10.019590728357882,529,0.5449133714235127,0.0817251129264453,0.06661733875264912,17.977351845138518,26.22487738364056,0.0673076923076923,0.12788461538461537,0.06057692307692308,0.051923076923076926,0.5134615384615384,0.007692307692307693,0,2,7.834029485463463
mlkem768_s089_liboqs.bin,ML-KEM-768,mlkem768,1088,liboqs,164,0fd45a269e030c85,1088,7.816190496222562,254.11764705882354,124.79411764705883,5230.545847750865,0.0265515483861421,-1.1615651258590818,-0.012106682266847774,10.069576887400814,10.084808387804364,543,-0.10531738622235948,0.09336330318947368,0.10854931170179873,16.931730142502037,23.671685555016374,0.06433823529411764,0.12316176470588236,0.06433823529411764,0.043198529411764705,0.4852941176470588,0.004595588235294118,0,2,7.836061822558829
mlkem768_s018_openssl.bin,ML-KEM-768,mlkem768,1088,openssl,165,ebf7913b37818451,1088,7.795953386948328,288.4705882352941,124.58180147058823,5209.8333820488215,0.030692002852771065,-1.1894854172427392,0.02233681143687298,10.071416813803758,10.084808387804364,530,-0.8473478502211916,0.07842179782243214,0.07951297335986092,17.49307654980958,24.646048496612003,0.07077205882352941,0.1332720588235294,0.05606617647058824,0.051470588235294115,0.5009191176470589,0.0027573529411764708,0,1,7.833028162434493
rsa2048_s071_liboqs.bin,RSA-2048,rsa2048,256,liboqs,166,0003206e03eb84f7,256,7.139285693198805,260.0,125.13671875,5135.625839233398,-0.0162116784249378,-1.1718441851339871,-0.06367422072855182,7.986510299603956,7.9886846867721655,138,1.1366455745724187,0.07493486755176124,0.08699631816921909,18.51233777188266,25.223984110160877,0.109375,0.203125,0.0546875,0.046875,0.48828125,0.00390625,4,1,7.151870740636196
aes128_s092_openssl.bin,AES-128,aes128,4112,openssl,167,9a205145a9392ca3,4112,7.957797038422255,236.63813229571986,127.53307392996109,5573.508633741616,-0.003415604889708839,-1.2086080338823093,0.001409770696793837,11.939045327080482,12.003949442559312,2011,-1.4319678753180498,0.07837415344620058,0.07727954869765775,19.67969899454601,27.464672665745677,0.04839494163424125,0.09265564202334631,0.064931906614786,0.064931906614786,0.4912451361867704,0.004620622568093385,0,2,7.94886297309163
rsa2048_s086_openssl.bin,RSA-2048,rsa2048,256,openssl,168,7caec009fb7886f4,256,7.135303075977501,262.0,136.3359375,4982.574645996094,-0.08370685043067701,-1.2129843364493096,-0.07015142849586528,7.978667162349054,7.9886846867721655,136,0.9274510842228497,0.08699631816921909,0.08267972847076846,23.70064644877527,26.595557325117174,0.10546875,0.19921875,0.03515625,0.0546875,0.5,0.0,3,1,7.223496868112628
aes128_s074_liboqs.bin,AES-128,aes128,288,liboqs,169,12bc735c76739107,288,7.24748747033089,263.1111111111111,127.00347222222223,5275.225682388117,-0.0362391574829325,-1.1067308692552726,-0.003219322161308543,8.157938285560705,8.159871336778389,145,0.013127607394764235,0.07216878364870322,0.06909634979907084,16.247468716073403,27.08370971070383,0.12152777777777778,0.2048611111111111,0.0763888888888889,0.06597222222222222,0.5451388888888888,0.0,8,2,7.189326428303386
mlkem768_s033_liboqs.bin,ML-KEM-768,mlkem768,1088,liboqs,170,41a36cfba710486c,1088,7.847478307428665,221.64705882352942,125.9375,5514.968520220588,0.02667776301684662,-1.1989506188186794,0.06711459533406389,10.075096666609646,10.084808387804364,496,-2.9715158406157056,0.08088235294117647,0.07597050852857289,21.14724833476812,28.893499771473127,0.06525735294117647,0.12040441176470588,0.05974264705882353,0.06341911764705882,0.48713235294117646,0.003676470588235294,0,2,7.826590376603947
aes256_s001_openssl.bin,AES-256,aes256,528,openssl,171,f67dee5164060eb6,528,7.609815842079845,249.6969696969697,125.86363636363636,5324.5495867768595,0.07566074993041402,-1.1648468762944062,-0.017836840271283568,9.037864085223552,9.038918989292302,253,-0.9835483763207494,0.07594673354455841,0.0896375724712063,17.477965392941467,23.20188618157843,0.08901515151515152,0.1553030303030303,0.054924242424242424,0.058712121212121215,0.5227272727272727,0.007575757575757576,2,2,7.593788428942273
des_s077_liboqs.bin,DES,des,1032,liboqs,172,f45f06f229e6199c,1032,7.803900798354501,273.30232558139534,131.99709302325581,5464.681193099874,-0.05694229685161223,-1.2117438784818786,-0.007218838660007724,9.996249567901572,10.008428622070578,503,-0.824980636812392,0.14005493427717788,0.08240423110647016,16.602379447790078,24.88784174927756,0.07267441860465117,0.13468992248062014,0.05910852713178295,0.06492248062015504,0.5125968992248062,0.0029069767441860465,0,2,7.8004995073752665
mlkem768_s061_openssl.bin,ML-KEM-768,mlkem768,1088,openssl,173,93faee0d415effca,1088,7.825879731602709,247.52941176470588,124.56433823529412,5201.8469635326555,0.07407231695464707,-1.1550479881614235,-0.001750739813923051,10.075096666609646,10.084808387804364,554,0.6415617238801264,0.07874430143604373,0.06816358903580573,19.37960384874072,26.675227863082288,0.06525735294117647,0.12408088235294118,0.057904411764705885,0.050551470588235295,0.5183823529411765,0.009191176470588236,0,2,7.784187897713079
